status_account,month_duration,status_savings,years_employment,payment_to_income_ratio,residence_since,age,n_credits,n_guarantors,telephone,is_foreign_worker,age_group,loan_burden,risk_combo,financial_health,employment_stability,has_collateral,credit_amount_log,loan_to_income_proxy,total_credit_exposure,sex_female,sex_male,credit_history_all_paid_here,credit_history_critical_other,credit_history_current_paid,credit_history_delayed_past,credit_history_no_credits,other_installment_plans_bank,other_installment_plans_none,other_installment_plans_stores,housing_for free,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,marital_status_divorced/separated,marital_status_divorced/separated/married,marital_status_married/widowed,marital_status_single,purpose_risk_high_risk,purpose_risk_low_risk,purpose_risk_medium_risk,target
2.0,-0.7357217881266841,1.0,2.0,4.0,2.0,35.0,1.05362805315244,1.0,,1.0,2.0,107.58333333333331,2.0,2.6,2.4000000000000004,1.0,7.163946684342547,0.009880927892692798,1.593096271280243,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,2.1884829452501444,2.0,3.0,4.0,2.0,30.0,-0.6951322010424811,1.0,,1.0,1.0,74.29166666666667,7.0,2.4,2.4000000000000004,1.0,8.17948018535889,-0.47445671917969245,-0.06153146909521212,-0.646869164755947,0.6468691647559474,1.0,-0.6236095644623236,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
2.0,-1.223089243689489,0.0,2.0,1.0,2.0,27.0,1.05362805315244,1.0,,1.0,1.0,203.5,2.0,2.2,2.4000000000000004,1.0,7.108244139731541,-0.8151297575460011,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2.0,-1.3855450622104237,1.0,3.0,2.0,1.0,42.0,2.802388307347361,2.0,,1.0,2.0,386.0,2.0,2.6,1.6,0.0,7.342779189331845,1.2525494842110785,0.7657824010925155,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,-0.7357217881266841,1.0,1.0,4.0,1.0,26.0,-0.6951322010424811,1.0,,1.0,1.0,52.083333333333336,5.0,2.0,1.6,0.0,6.439350371100098,-0.7975505438224729,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,-0.7357217881266841,1.0,3.0,3.0,4.0,30.0,-0.6951322010424811,2.0,1.0,1.0,1.0,166.83333333333334,5.0,2.0,2.4000000000000004,1.0,7.602401335665818,0.2650826167756394,-0.47518840418907593,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.2390131229989254,1.0,1.0,4.0,1.0,27.0,-0.6951322010424811,1.0,,1.0,1.0,130.125,6.0,1.4,2.4000000000000004,1.0,8.046869510959576,0.3378241908040327,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.0,-0.4920380603452817,1.0,1.0,2.0,3.0,27.0,1.05362805315244,1.0,,1.0,1.0,180.53333333333333,3.0,2.6,1.6,1.0,7.904334842085095,-0.24204739015897594,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2.0,-0.7357217881266841,0.0,1.0,2.0,1.0,37.0,1.05362805315244,2.0,,1.0,2.0,297.0833333333333,2.0,2.2,1.6,1.0,8.179199798423086,0.6057556551419478,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
3.0,-0.7357217881266841,3.0,0.0,2.0,4.0,66.0,2.802388307347361,1.0,,1.0,2.0,123.33333333333331,3.0,4.0,0.0,1.0,7.300472814267799,-0.6581291936013858,0.7657824010925155,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2.0,-0.4920380603452817,1.0,2.0,4.0,2.0,31.0,1.05362805315244,1.0,,1.0,1.0,90.66666666666669,2.0,2.6,2.4000000000000004,1.0,7.215975002651466,-0.23622806423670442,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,-0.7357217881266841,3.0,2.0,3.0,1.0,26.0,-0.6951322010424811,1.0,1.0,1.0,1.0,96.5,5.0,2.8,2.4000000000000004,1.0,7.055312843339752,-0.50234098922391,-0.47518840418907593,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,-0.7357217881266841,1.0,3.0,4.0,3.0,29.0,1.05362805315244,1.0,,0.0,1.0,91.91666666666669,5.0,2.0,2.4000000000000004,0.0,7.00669522683704,-0.2180426707296061,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.2390131229989254,0.0,1.0,1.0,2.0,30.0,-0.6951322010424811,1.0,1.0,0.0,1.0,321.7083333333333,6.0,1.0,2.4000000000000004,1.0,8.951828676824181,-0.3851967460490183,-1.3025022743768035,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,-0.24835433256387934,1.0,2.0,4.0,3.0,47.0,-0.6951322010424811,1.0,1.0,1.0,2.0,67.61111111111111,6.0,1.4,1.6,0.0,7.1049654482698426,-0.5716475444787402,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.0,-0.7357217881266841,0.0,0.0,2.0,1.0,52.0,-0.6951322010424811,1.0,1.0,1.0,2.0,539.0,5.0,1.6,2.8,1.0,8.774776816043985,2.365495566845496,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.2390131229989254,1.0,1.0,1.0,1.0,22.0,-0.6951322010424811,1.0,1.0,1.0,0.0,84.95833333333333,5.0,2.0,2.4000000000000004,1.0,7.620705086838262,-1.2462751286101241,-1.3025022743768035,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,-0.08589851404294442,1.0,2.0,2.0,3.0,29.0,1.05362805315244,1.0,1.0,1.0,1.0,131.45,5.0,2.0,2.4000000000000004,1.0,7.874739125171811,-0.5990872826816731,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
3.0,-0.4920380603452817,0.0,2.0,3.0,4.0,39.0,1.05362805315244,1.0,1.0,1.0,2.0,84.73333333333333,3.0,2.8,2.4000000000000004,1.0,7.148345743900068,-0.6307298673840243,0.7657824010925155,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2.0,-0.7357217881266841,1.0,4.0,4.0,4.0,38.0,-0.6951322010424811,1.0,,1.0,2.0,67.0,3.0,2.6,2.4000000000000004,1.0,6.690842277418564,-0.5805381813044328,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-0.898177606647619,0.0,2.0,2.0,1.0,26.0,1.05362805315244,1.0,,0.0,1.0,206.9,2.0,2.2,2.4000000000000004,1.0,7.635303886259415,-0.05025210663744556,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2.0,2.1884829452501444,0.0,4.0,3.0,3.0,32.0,1.05362805315244,2.0,,1.0,1.0,150.79166666666666,3.0,2.2,2.4000000000000004,1.0,8.88723835429314,0.09004820426981798,0.7657824010925155,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
3.0,-0.24835433256387934,1.0,1.0,1.0,1.0,45.0,-0.6951322010424811,1.0,,1.0,2.0,169.38888888888889,4.0,3.2,1.6,1.0,8.022896869601457,-0.939194553249983,-1.3025022743768035,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,-0.4920380603452817,2.0,2.0,2.0,4.0,28.0,1.05362805315244,1.0,1.0,1.0,1.0,175.4,5.0,2.4,2.4000000000000004,1.0,7.875499292445208,-0.27938806482688444,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.7263805785617302,2.0,2.0,2.0,4.0,21.0,-0.6951322010424811,1.0,,1.0,0.0,114.7,5.0,2.4,2.4000000000000004,1.0,8.143807976771484,-0.7209294191792318,-0.8888453392829397,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.0,0.2390131229989254,1.0,3.0,4.0,2.0,28.0,-0.6951322010424811,1.0,1.0,1.0,1.0,95.16666666666669,3.0,2.6,2.4000000000000004,1.0,7.734121303328305,-0.17076064761115042,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,-0.24835433256387934,1.0,1.0,4.0,4.0,21.0,-0.6951322010424811,1.0,,1.0,0.0,58.27777777777778,5.0,1.4,2.4000000000000004,1.0,6.956545443151569,-0.7074318159984078,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.2390131229989254,1.0,2.0,4.0,4.0,28.0,-0.6951322010424811,1.0,,1.0,1.0,173.70833333333334,6.0,1.4,2.4000000000000004,1.0,8.335671314792847,0.9718882444181944,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.4826968507803278,1.0,4.0,1.0,2.0,30.0,1.05362805315244,1.0,1.0,1.0,1.0,220.92592592592592,5.0,2.0,2.8,1.0,8.693831965074693,-0.7517502935082992,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,-0.4920380603452817,2.0,0.0,1.0,2.0,34.0,-0.6951322010424811,2.0,1.0,1.0,1.0,456.6666666666667,7.0,2.4,2.8,1.0,8.832149906002899,0.10565733369674411,-1.3025022743768035,-0.646869164755947,0.6468691647559474,1.0,-0.6236095644623236,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,-1.223089243689489,1.0,1.0,2.0,4.0,40.0,-0.6951322010424811,2.0,,0.0,2.0,226.83333333333331,5.0,1.4,1.6,0.0,7.216709486709457,0.09474609759248512,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2.0,-0.24835433256387934,1.0,2.0,4.0,2.0,28.0,1.05362805315244,1.0,,1.0,1.0,100.94444444444444,2.0,2.6,2.4000000000000004,1.0,7.505492274737424,-0.08670371762278493,1.593096271280243,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2.0,0.2390131229989254,4.0,4.0,4.0,4.0,60.0,-0.6951322010424811,1.0,1.0,1.0,2.0,80.83333333333333,2.0,3.8,2.4000000000000004,0.0,7.57095858316901,-0.37928649315921137,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2.0,-0.898177606647619,1.0,4.0,3.0,4.0,32.0,1.05362805315244,2.0,,0.0,1.0,123.1,2.0,2.6,1.6,0.0,7.116394144093465,-0.21210210885062067,0.7657824010925155,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2.0,-1.223089243689489,1.0,3.0,1.0,2.0,24.0,1.05362805315244,1.0,1.0,1.0,0.0,259.0,2.0,2.6,2.4000000000000004,1.0,7.349230824613334,-0.6132718896172098,-0.8888453392829397,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
2.0,-0.24835433256387934,3.0,4.0,4.0,3.0,32.0,1.05362805315244,1.0,1.0,1.0,1.0,34.94444444444444,2.0,3.4,2.8,1.0,6.4457198193855785,-1.0468924947975766,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-0.4920380603452817,1.0,2.0,4.0,3.0,33.0,1.05362805315244,1.0,,1.0,1.0,98.53333333333332,3.0,2.6,2.4000000000000004,0.0,7.2991214627108,-0.12178132109869905,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.944799217468742,1.0,4.0,2.0,4.0,29.0,1.05362805315244,1.0,,1.0,1.0,262.5777777777778,9.0,1.4,2.4000000000000004,1.0,9.377294451639017,0.3547568127584198,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,0.0,5.35066627903756,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,-1.223089243689489,2.0,4.0,3.0,2.0,43.0,-0.6951322010424811,1.0,1.0,1.0,2.0,200.5,6.0,1.8,2.4000000000000004,1.0,7.093404625868766,0.6324275656190256,-0.47518840418907593,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,-1.1418613344290214,1.0,2.0,2.0,2.0,35.0,-0.6951322010424811,1.0,,1.0,2.0,368.0,5.0,2.0,2.4000000000000004,0.0,7.854381210652365,1.1216146509599705,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,0.2390131229989254,1.0,4.0,4.0,2.0,44.0,-0.6951322010424811,1.0,1.0,1.0,2.0,524.125,5.0,2.0,2.8,1.0,9.439863530254431,6.069860224241425,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2.0,0.7263805785617302,0.0,4.0,1.0,4.0,63.0,1.05362805315244,1.0,,1.0,2.0,253.2,2.0,2.2,2.4000000000000004,1.0,8.935508711503221,-0.6343669460854439,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-0.4920380603452817,4.0,3.0,3.0,2.0,30.0,1.05362805315244,1.0,,1.0,1.0,64.0,3.0,3.8,2.4000000000000004,1.0,6.8679744089702925,-0.8569561626123273,0.7657824010925155,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,2.1884829452501444,0.0,3.0,4.0,1.0,41.0,1.05362805315244,2.0,1.0,1.0,2.0,82.89583333333333,5.0,1.6,2.4000000000000004,1.0,8.289037098278483,-0.34928059387249916,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,0.2390131229989254,1.0,2.0,4.0,2.0,33.0,1.05362805315244,1.0,1.0,1.0,1.0,85.75,2.0,2.6,2.4000000000000004,0.0,7.629975707027789,-0.3077572786979579,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,-0.24835433256387934,1.0,1.0,1.0,4.0,22.0,-0.6951322010424811,1.0,,1.0,0.0,202.77777777777777,6.0,1.4,2.4000000000000004,1.0,8.202756381655638,-0.8177565366081376,-1.3025022743768035,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.2390131229989254,1.0,4.0,4.0,4.0,58.0,-0.6951322010424811,1.0,1.0,1.0,2.0,73.125,6.0,1.4,1.6,0.0,7.470793774195062,-0.491429753119651,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,-0.4920380603452817,0.0,4.0,4.0,4.0,50.0,1.05362805315244,1.0,1.0,1.0,2.0,102.46666666666668,4.0,1.6,2.4000000000000004,0.0,7.338238150065589,-0.06455794952969625,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-0.7357217881266841,1.0,1.0,4.0,3.0,34.0,-0.6951322010424811,2.0,,1.0,1.0,124.41666666666669,3.0,2.6,2.4000000000000004,1.0,7.309212365692763,0.25477756045495037,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,2.1884829452501444,0.0,0.0,4.0,4.0,36.0,-0.6951322010424811,1.0,1.0,1.0,2.0,253.52083333333331,7.0,1.6,2.8,1.0,9.406729185981574,2.1330256198464226,-0.06153146909521212,-0.646869164755947,0.6468691647559474,1.0,-0.6236095644623236,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,2.107255035989677,1.0,1.0,1.0,1.0,35.0,-0.6951322010424811,1.0,1.0,1.0,2.0,228.12765957446808,6.0,1.4,1.6,0.0,9.280146246220143,-0.7255570214418893,-1.3025022743768035,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,-0.24835433256387934,0.0,2.0,4.0,4.0,61.0,-0.6951322010424811,1.0,,1.0,2.0,68.83333333333333,5.0,1.6,2.4000000000000004,1.0,7.122866658599083,-0.5538662708273553,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
2.0,-0.898177606647619,3.0,4.0,4.0,4.0,46.0,-0.6951322010424811,1.0,1.0,1.0,2.0,72.7,3.0,3.4,2.4000000000000004,1.0,6.590301048196686,-0.4976127869120644,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,-0.8169496973871515,1.0,2.0,2.0,2.0,36.0,1.05362805315244,2.0,,1.0,2.0,355.0,5.0,1.4,2.4000000000000004,0.0,8.270269111436624,1.0270506047230592,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2.0,-1.223089243689489,1.0,1.0,1.0,4.0,32.0,-0.6951322010424811,1.0,,1.0,1.0,768.5,3.0,2.6,2.4000000000000004,1.0,8.436416881388949,1.2398197087561096,-1.3025022743768035,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,-0.7357217881266841,1.0,2.0,1.0,1.0,22.0,-0.6951322010424811,1.0,1.0,1.0,0.0,130.58333333333334,5.0,2.0,2.4000000000000004,1.0,7.357556200910353,-1.0803334128578517,-1.3025022743768035,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,-0.00467060478247696,0.0,2.0,4.0,2.0,40.0,1.05362805315244,2.0,,1.0,2.0,78.42857142857143,8.0,1.0,1.6,1.0,7.4073177104694174,-0.4142717263823909,1.593096271280243,-0.646869164755947,0.6468691647559474,1.0,-0.6236095644623236,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.213748034124535,1.0,4.0,4.0,2.0,42.0,-0.6951322010424811,2.0,,1.0,2.0,95.72222222222224,6.0,1.4,2.4000000000000004,1.0,8.145259566516865,-0.1626782504968845,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
